,id,category,labels,link,text
55,679cf3df871c0fc8dbf07048,commit,feature implementation/enhancement -> feature enhancement -> user experience -> gui-related improvements,https://github.com/microsoft/terraform-provider-fabric/commit/f9dab87c8ddd03e7335af377f4953804bd7f7b44,"feat(errors): enhance diagnostics by including more details (#126)

# 📥 Pull Request

## ❓ What are you trying to address

This pull request includes changes to enhance error handling by
improving the diagnostic error summary and detail messages by
incorporating additional error details.

## ✨ Description of new changes

Enhancements to error handling:

*
[`internal/pkg/utils/errors.go`](diffhunk://#diff-c6341322a4a197db867348773400c58b2986d9624c96f0ad9dd79b064cee7d20R126-R149):
Updated the `GetDiagsFromError` function to extract and format
additional error details from `errRespFabric.ErrorResponse.MoreDetails`,
improving the diagnostic error summary and detail messages.

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
56,679cf4c2871c0fc8dbf0724a,commit,documentation -> improving writing,https://github.com/BOINC/boinc/commit/f3d5782f836585cdb4f9a0394a0c87761e7c5924,"Update .github/ISSUE_TEMPLATE/feature_request.yml

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
57,679cf5b6871c0fc8dbf074db,commit,process -> automating commit/issue/PR creation -> creating commit/issue/PR description,https://github.com/microsoft/autogen/commit/c9ebe32bd78745eec8a8407769a367b95d4c3135,"refactor renaming agent base - 4667 (#4669)

* refactor renaming agent base

* rename the files

* Update dotnet/src/Microsoft.AutoGen/Agents/Services/HostBuilderExtensions.cs

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* update the tests

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
58,679cf675871c0fc8dbf074f3,commit,documentation -> generating user guide,https://github.com/github/docs/commit/8e1ac36734469595d945296d6fd77087ee40ad19,"Revert ""Revert ""Update about-actions-usage-metrics-aggregation.md"""" (#53611)

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
59,679cf675871c0fc8dbf075f8,commit,"documentation,feature implementation/enhancement -> feature enhancement,process -> automating commit/issue/PR creation -> creating commit/issue/PR description",https://github.com/Azure/Azure-Landing-Zones/commit/4f345fa87717d771d1b5d65ee9487dad579106db,"feat: azure verified modules for alz platform landing zone starter docs (#7)

* stub out AVM starter docs

* Save changes

* Save changes

* Save changes

* Save changes

* Save changes

* Save changes

* Save changes

* Save changes

* save changes

* Save changes

* save changes

* save changes

* save changes

* Save changes

* Save changes

* Save changes

* save changes

* Fixing links

* Latest updates and fixes

* Minor fixes

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/multi-region-virtual-wan-with-azure-firewall.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/multi-region-virtual-wan-with-azure-firewall.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/multi-region-virtual-wan-with-nva.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/multi-region-virtual-wan-with-nva.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/multi-region-hub-and-spoke-vnet-with-azure-firewall.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/multi-region-hub-and-spoke-vnet-with-azure-firewall.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
60,679cf675871c0fc8dbf07624,commit,software quality -> fixing -> functional bugs,https://github.com/microsoft/vscode-python-environments/commit/3c64417ce7e928fa2295b10a1c3e43afa532e830,"Fix bug with `pip list` parsing (#84)

Fixes https://github.com/microsoft/vscode-python-environments/issues/83

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
61,679cf675871c0fc8dbf0767a,commit,software quality -> code review,https://github.com/LawnchairLauncher/lawnchair/commit/ad697f6144c3b52fcd2a9f6f21f35287f61b5207,"Improve documentation v4 (LC15) (#4973)

* Update information to LC15

* LC15 Screenshot

* Apply suggestion from code-reviewer

Co-authored-by: Zongle Wang <wangzongler@gmail.com>

* Apply suggestion from code-reviewer

Co-authored-by: SuperDragonXD <70206496+SuperDragonXD@users.noreply.github.com>

* Installation badges and cert hash

* Update Crowdin branch to 15

* Merge Canary and Development

* Update styling of cert hash

* Update compatlib

* Update for Unified SystemUI

* Improve dev build

* Consistency + Update local fonts

* Consistency with ToC

* Fix awkward

* Link to Smartspacer

Signed-off-by: Pun Butrach <pun.butrach@gmail.com>

* Update visual to LC15

* Merge suggestion from GitHub Copilot Code Review

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
Signed-off-by: Pun Butrach <pun.butrach@gmail.com>

* Fix typos and grammar in README files (GitHub Copilot Review)

* English Accent Consistency

* Windows Canary Phone Link compression is the worst

* Apply suggestions from code review

Co-authored-by: SuperDragonXD <70206496+SuperDragonXD@users.noreply.github.com>

* Update release phase, security policy, and versioning

* Update systemUI/README.md

Co-authored-by: SuperDragonXD <70206496+SuperDragonXD@users.noreply.github.com>

* Update README: Lawnchair 15 alpha to beta

* Use development instead of beta

* Update CONTRIBUTING.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
Signed-off-by: Pun Butrach <pun.butrach@gmail.com>

* Give subtle Google Developer Style guidelines

* Update SECURITY.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>
Signed-off-by: Pun Butrach <pun.butrach@gmail.com>

---------

Signed-off-by: Pun Butrach <pun.butrach@gmail.com>
Co-authored-by: Zongle Wang <wangzongler@gmail.com>
Co-authored-by: SuperDragonXD <70206496+SuperDragonXD@users.noreply.github.com>
Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
62,679cf675871c0fc8dbf07686,commit,"documentation -> generating readme,feature implementation/enhancement -> implementing a new feature",https://github.com/microsoft/teams-agent-accelerator-libs-py/commit/bb8193eaa97875fac25efaba1ab35d445dded92b,"Evals (#41)

Basic setup to benchmark the memory module. It works but the tests are
failing.

Added tech support bot conversation example to benchmark.

TODO before merge.
- [x] Refactor filename and code.
- [x] Add a readme for setup and basic documentation.
- [x] remove `.db` files after each tests

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
63,679cf675871c0fc8dbf076d5,commit,software quality -> refactoring,https://github.com/xpadev-net/niconicomments-convert/commit/8b12ee151001036683c8b223ae39d02e6a517956,"refactor: improve typeguard process

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
64,679cf6f4871c0fc8dbf07772,commit,documentation -> generating contributions info,https://github.com/trillek-team/tec/commit/87a9cd1fd463ddd162ab469593843c5ab1748a87,"Add CONTRIBUTING.md document ** Copilot generated for experimenting ** (#251)

* Add CONTRIBUTING.md document ** Copilot generated for testing **

Fixes #149

Add a `CONTRIBUTING.md` file to the repository.

* **Flow for Contributing**: Describe the steps for contributing, including forking the repository, creating a new branch, making changes, submitting a PR, and rebasing to master and merging.
* **Patterns to Use**: Specify the use of lock guards instead of manual lock/unlock blocks and reference the Coding Patterns page in the wiki.
* **What Makes a Good Issue**: Provide guidelines on writing clear and concise issue descriptions, steps to reproduce, expected behavior, and additional context.
* **Release Schedule**: Include information on the project's release schedule.
* **Additional Resources**: Add a link to the wiki for more detailed information and guidelines.
* **Coding Standards**: Include links to the coding standards in the wiki for comments, file structure, indentation and bracing, and naming.
* **Checklist for Submitting a PR**: Provide a clear and concise checklist for contributors to follow when submitting a PR.
* **Labels for Issues**: Suggest using labels like ""good first issue"" and ""help wanted"" for issues.
* **Guidelines for Writing Good Issues and Pull Requests**: Offer detailed guidelines for writing good issues and pull requests, including examples and common mistakes to avoid.
* **Writing Effective Commit Messages**: Include a section on how to write effective commit messages, with examples and best practices.
* **Running Tests Locally**: Provide instructions on how to run tests locally before submitting a PR.
* **Automating the Contribution Process**: Suggest automating parts of the contribution process using GitHub Actions or other CI/CD tools.

---

For more details, open the [Copilot Workspace session](https://copilot-workspace.githubnext.com/trillek-team/tec/issues/149?shareId=XXXX-XXXX-XXXX-XXXX).

* Update CONTRIBUTING.md"
65,679cfe91871c0fc8dbf078e3,commit,software quality -> refactoring,https://github.com/Azure-Samples/dream-team/commit/8c9436bca31773914cfa6de208120bb99b439960,"Update src/magentic_one_helper.py

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
66,679cfe91871c0fc8dbf07988,commit,software quality -> fixing -> functional bugs,https://github.com/satisfactory-factories/application/commit/db51e895d30e3f49f1347b936cf10e702f31207c,"fix: adding missing raw resources (#292)

* fix: adding missing raw resources

* Update parsing/src/parts.ts

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* fix: adding a few more tests to verify the order

* fix: hog parts name

* fix: commented out debug stuff

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
67,679cfe91871c0fc8dbf07a7c,commit,software quality -> refactoring,https://github.com/dkast/biztro/commit/38377fc2c140d1882432044210607f67edee2133,"refactor: change to div to prevent layout issues

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
68,679cfe91871c0fc8dbf07a8b,commit,development environment -> continuous integration -> implementing/fixing jobs/actions,https://github.com/lablup/backend.ai/commit/ed4241b60e11f4abefb7b295aa42fb007181690b,"ci: Remove labeled triggers for skip:ci (#3122)

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
69,679cffa6871c0fc8dbf07c82,commit,feature implementation/enhancement -> feature enhancement,https://github.com/microsoft/go-crypto-winnative/commit/804906ffa2db1854b3c994eed41d881eb080ab53,"Update cng/hash.go

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
70,679cffa6871c0fc8dbf07cdf,commit,documentation -> improving writing,https://github.com/microsoft/Power-CAT-Copilot-Studio-Kit/commit/5ef4d9d8ccb36d61cd33ab626748b21313afbdf1,"Update PROMPT_ADVISOR.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
71,679cffa6871c0fc8dbf07d7f,commit,software quality -> refactoring,https://github.com/microsoft/teams-agent-accelerator-libs-py/commit/8ac8981c289b85b269479fca7f7d8663eb0413eb,"Split messages into different types (#66)

- Originally messages were just one type - ""Messages"". But ""Messages""
can be used for different purposes (or not used for other purposes).
- We don't want to take internal messages into consideration when
extracting memories. We only want those to be public messages.
- For that, we have split messages into User, Assistant and Internal.
The Message type is now a union of these types.
- The input for creating these was also created to simplify the public
facing APIs (not in this PR).

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
72,679d00c9871c0fc8dbf07ff1,commit,documentation -> improving writing,https://github.com/tanganke/fusion_bench/commit/85135e00538d7bdcc59320e08a157dc5c76f8d5a,"Update fusion_bench/method/surgery/clip_layer_wise_adamerging_surgery.py

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
73,679d0179871c0fc8dbf080c8,commit,software quality -> refactoring,https://github.com/Azure/Azure-Landing-Zones/commit/a611807d58e01362b1694ba2cfbf65e25ab34690,"feat: vdb refactoring (#16)

* save changes

* save changes

* Save changes

* typos

* Fix links

* Tidy and improve docs

* Tidy

* More tidying

* Refactor sceanrios and options

* Update options

* Add sub placement

* Fix FSI image

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/options/ddos.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/options/ddos.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/options/ddos.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/options/ddos.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

* Update docs/content/accelerator/startermodules/terraform-platform-landing-zone/options/gateways.md

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>

---------

Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>"
